紀錄時間,分類,商品名稱,價格,商品網址
2026-03-03,手機,免運 滿 $690,85,https://www.tw.coupang.com/products/3JR-%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9FCD%E6%A7%BD%E6%94%AF%E6%9E%B6-21000189696448
2026-03-03,手機,免運 滿 $690,155,https://www.tw.coupang.com/products/SINJIMORU-%E6%89%8B%E6%A9%9F%E6%AE%BC%E5%8D%A1%E7%89%87%E6%94%B6%E7%B4%8D%E5%A4%BE-21006734079047
2026-03-03,手機,免運 滿 $690,50,https://www.tw.coupang.com/products/Shinjimoru-Dutch-Fabric-USB-Type-C-%E5%BF%AB%E9%80%9F%E5%85%85%E9%9B%BB%E7%B7%9A-1m-21000141088383
2026-03-03,手機,免運 滿 $690,302,https://www.tw.coupang.com/products/SINJIMORU-O-PD-GaN-65W-%E6%8E%A5%E5%9C%B0-3%E5%AD%94-%E8%B6%85%E9%AB%98%E9%80%9F%E5%85%85%E9%9B%BB%E5%99%A8-21007772316248
2026-03-03,手機,免運 滿 $690,52,https://www.tw.coupang.com/products/%E8%BB%8A%E7%94%A8%E5%BE%8C%E5%BA%A7%E9%A0%AD%E6%9E%95%E6%89%8B%E6%A9%9F%E5%B9%B3%E6%9D%BF%E6%94%AF%E6%9E%B6-21009081282919
2026-03-03,手機,AIDOGA 艾迪伽 PowerSmart PD雙向快充智能斷電行動電源 可上飛機 38.5Wh 10000mAh  鈦灰色  PB-4061,522,https://www.tw.coupang.com/products/AIDOGA-%E8%89%BE%E8%BF%AA%E4%BC%BD-PowerSmart-PD%E9%9B%99%E5%90%91%E5%BF%AB%E5%85%85%E6%99%BA%E8%83%BD%E6%96%B7%E9%9B%BB%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-%E5%8F%AF%E4%B8%8A%E9%A3%9B%E6%A9%9F-38.5Wh-10000mAh-560232354775040
2026-03-03,手機,免運 滿 $690,197,https://www.tw.coupang.com/products/Ringke-%E7%9F%BD%E8%86%A0Magsafe%E7%A3%81%E5%90%B8%E6%89%8B%E6%A9%9F%E6%AE%BC-21007595428439
2026-03-03,手機,免運 滿 $490,15,https://www.tw.coupang.com/products/Transcend-%E5%89%B5%E8%A6%8B-TF-microSDXC-300S-%E8%A8%98%E6%86%B6%E5%8D%A1-%E9%99%84%E8%BD%89%E5%8D%A1-%E9%98%B2%E6%B0%B4IPX7-%E8%80%90%E6%A5%B5%E7%AB%AF%E6%BA%AB%E5%BA%A6-%E9%98%B2%E9%9D%9C%E9%9B%BB-%E9%98%B2X%E5%85%89-%E9%98%B2%E9%9C%87-467846429605897
2026-03-03,手機,免運 滿 $690,103,https://www.tw.coupang.com/products/Home-Planet-Type-C%E8%BD%89Type-C-USB4.0-8K-Thunderbolt-4%E7%9B%B8%E5%AE%B9-240W-40Gbps-%E9%AB%98%E9%80%9F%E5%85%85%E9%9B%BB%E6%95%B8%E6%93%9A%E7%B7%9A-21008750398954
2026-03-03,手機,免運 滿 $690,35,https://www.tw.coupang.com/products/GOOSPERY-Type-C-to-USB-%E9%AB%98%E9%80%9F%E5%85%85%E9%9B%BB%E7%B7%9A-21001675964581
2026-03-03,手機,免運 滿 $690,78,https://www.tw.coupang.com/products/SINJIMORU-4DX%E9%98%B2%E6%91%94%E5%BC%B7%E5%8C%96%E7%9F%BD%E8%86%A0%E7%A9%BA%E5%A3%93%E6%AE%BC-21001831886727
2026-03-03,手機,PHILIPS 飛利浦 環保節能 10000mAh 行動電源  DLP7728N  多色,18,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-%E7%92%B0%E4%BF%9D%E7%AF%80%E8%83%BD-10000mAh-%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-463943847870469
2026-03-03,手機,免運 滿 $690,85,https://www.tw.coupang.com/products/Home-Planet-%E6%B1%BD%E8%BB%8A%E5%BE%8C%E5%BA%A7%E6%89%8B%E6%A9%9F%E5%B9%B3%E6%9D%BF%E6%94%AF%E6%9E%B6-21002176257050
2026-03-03,手機,免運 滿 $690,85,https://www.tw.coupang.com/products/SINJIMORU-%E9%98%B2%E7%9C%A9%E5%85%89%E7%9B%B8%E6%A9%9F%E9%8F%A1%E9%A0%AD%E9%8B%BC%E5%8C%96%E7%8E%BB%E7%92%83%E9%BB%91%E7%92%B0%E8%9E%A2%E5%B9%95%E4%BF%9D%E8%AD%B7%E8%B2%BC-2%E5%85%A5-21008549969310
2026-03-03,手機,免運 滿 $690,86,https://www.tw.coupang.com/products/SINJIMORU-Air-Clo%E6%89%8B%E6%A9%9F%E6%AE%BC-21000044918501
2026-03-03,手機,免運 滿 $690,43,https://www.tw.coupang.com/products/GOOSPERY-%E6%B7%B7%E5%90%88%E5%BC%8F%E6%B0%A3%E5%9B%8A%E5%8D%A1%E5%A4%BE%E6%9E%9C%E5%87%8D%E6%89%8B%E6%A9%9F%E6%AE%BC-21001058383646
2026-03-03,手機,SAMSUNG 三星 無線閃充行動電源  EB-U2510  米色,790,https://www.tw.coupang.com/products/SAMSUNG-%E4%B8%89%E6%98%9F-%E7%84%A1%E7%B7%9A%E9%96%83%E5%85%85%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-489626267467790
2026-03-03,手機,SanDisk 晟碟 紅金記憶卡 SDSQXAA GN6MN Extreme Micro  128GB  1個,644,https://www.tw.coupang.com/products/SanDisk-%E6%99%9F%E7%A2%9F-%E7%B4%85%E9%87%91%E8%A8%98%E6%86%B6%E5%8D%A1-SDSQXAA-GN6MN-Extreme-Micro-471206062964737
2026-03-03,手機,免運 滿 $690,87,https://www.tw.coupang.com/products/SINJIMORU-MagSafe-M-%E8%B6%85%E8%96%84%E5%8D%A1%E6%A7%BD%E5%81%B4%E9%82%8A%E5%8D%A1%E5%A4%BE%E6%89%8B%E6%A9%9F%E6%AE%BC-21007038328071
2026-03-03,手機,免運 滿 $690,52,https://www.tw.coupang.com/products/GoodValue-%E4%B8%8D%E8%AE%8A%E8%89%B2-Air-fit-MagSafe-1mm-%E8%B6%85%E8%96%84%E6%89%8B%E6%A9%9F%E6%AE%BC-21008505035812
2026-03-03,手機,免運 滿 $690,40,https://www.tw.coupang.com/products/CLOVER9-Clover-Glass-9H-%E9%8B%BC%E5%8C%96%E7%8E%BB%E7%92%83%E7%9B%B8%E6%A9%9F%E4%BF%9D%E8%AD%B7%E8%B2%BC-2%E5%85%A5%E7%B5%84-21008468568558
2026-03-03,手機,免運 滿 $690,49,https://www.tw.coupang.com/products/EXCCI-%E5%9F%BA%E6%9C%AC%E6%AC%BE%E5%8D%A1%E7%89%87%E6%94%B6%E7%B4%8D%E9%8C%A2%E5%8C%85%E7%9A%AE%E9%9D%A9%E6%97%A5%E8%A8%98%E6%9C%AC%E5%BC%8F%E6%89%8B%E6%A9%9F%E6%AE%BC-21007849097902
2026-03-03,手機,免運 滿 $690,94,https://www.tw.coupang.com/products/SINJIMORU-MagSafe-%E9%98%B2%E6%92%9E%E5%BC%B7%E5%8C%96-4DX-%E6%B0%A3%E5%A2%8A%E6%9E%9C%E5%87%8D%E6%89%8B%E6%A9%9F%E6%AE%BC-21008954921425
2026-03-03,手機,SwitchEasy 魚骨牌 MagStand M 磁吸支架防摔手機殼,14,https://www.tw.coupang.com/products/SwitchEasy-%E9%AD%9A%E9%AA%A8%E7%89%8C-MagStand-M-%E7%A3%81%E5%90%B8%E6%94%AF%E6%9E%B6%E9%98%B2%E6%91%94%E6%89%8B%E6%A9%9F%E6%AE%BC-596165858852869
2026-03-03,手機,免運 滿 $690,58,https://www.tw.coupang.com/products/UNiCORN-Type-C-OTG-TF-MicroSD-%E8%AE%80%E5%8D%A1%E6%A9%9F-21008312853592
2026-03-03,手機,MAGEASY Roam M 城市漫遊超軍規防摔掛繩手機殼,19,https://www.tw.coupang.com/products/MAGEASY-Roam-M-%E5%9F%8E%E5%B8%82%E6%BC%AB%E9%81%8A%E8%B6%85%E8%BB%8D%E8%A6%8F%E9%98%B2%E6%91%94%E6%8E%9B%E7%B9%A9%E6%89%8B%E6%A9%9F%E6%AE%BC-595395067412480
2026-03-03,手機,免運 滿 $690,192,https://www.tw.coupang.com/products/GOOSPERY-iPad%E5%B0%88%E7%94%A8%E6%99%BA%E6%85%A7%E8%A7%B8%E6%8E%A7%E7%AD%86-21008130692482
2026-03-03,手機,PHILIPS 飛利浦 22.5W急速快充伸縮線超大電量行動電源 20000mAh DLP2721C  灰色,1650,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-22.5W%E6%80%A5%E9%80%9F%E5%BF%AB%E5%85%85%E4%BC%B8%E7%B8%AE%E7%B7%9A%E8%B6%85%E5%A4%A7%E9%9B%BB%E9%87%8F%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-20000mAh-DLP2721C-610985337208863
2026-03-03,手機,Xiaomi 小米 變焦落地自拍桿  黑色  1支  XMBJZPG01YM,539,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-%E8%AE%8A%E7%84%A6%E8%90%BD%E5%9C%B0%E8%87%AA%E6%8B%8D%E6%A1%BF-570085504630790
2026-03-03,手機,imos 磁吸支架殼 6.9吋,40,https://www.tw.coupang.com/products/imos-%E7%A3%81%E5%90%B8%E6%94%AF%E6%9E%B6%E6%AE%BC-6.9%E5%90%8B-501998331805697
2026-03-03,手機,免運 滿 $690,122,https://www.tw.coupang.com/products/obsidian-IONIQ-5-%E5%84%80%E8%A1%A8%E6%9D%BF%E5%B7%A6%E5%8F%B3%E6%89%8B%E6%A9%9F%E5%B9%B3%E6%9D%BF%E6%94%AF%E6%9E%B6-21006936199022
2026-03-03,手機,免運 滿 $690,86,https://www.tw.coupang.com/products/SINJIMORU-%E8%BB%8A%E7%94%A8USB%E9%9B%99%E5%AD%94%E5%BF%AB%E9%80%9F%E5%85%85%E9%9B%BB%E5%99%A8-21000073154981
2026-03-03,手機,免運 滿 $690,368,https://www.tw.coupang.com/products/JUPAZIP-%E5%90%B8%E9%99%84%E5%BC%8F%E9%9A%B1%E8%97%8F%E7%89%B9%E6%96%AF%E6%8B%89%E8%9E%A2%E5%B9%95-Model-3-Model-Y-Model-S-Model-X-%E6%89%8B%E6%A9%9F%E6%94%AF%E6%9E%B6-21008284073122
2026-03-03,手機,免運 滿 $690,79,https://www.tw.coupang.com/products/GOOSPERY-Smoothie-MagSafe-%E7%9F%BD%E8%86%A0%E6%89%8B%E6%A9%9F%E6%AE%BC-21009223140891
2026-03-03,手機,免運 滿 $490,420,https://www.tw.coupang.com/products/SanDisk-%E6%99%9F%E7%A2%9F-%E7%B4%85%E9%87%91-Extreme-Micro%E8%A8%98%E6%86%B6%E5%8D%A1-SDSQXAH-064G-GN6MN-471200484540416
2026-03-03,手機,免運 滿 $690,77,https://www.tw.coupang.com/products/GOOSPERY-Apple-Pencil-%E7%AD%86%E5%B0%96-%E9%9D%9C%E9%9F%B3%E8%BB%9F%E7%AD%86%E9%A0%AD-%E7%B2%BE%E7%B4%B0%E7%AD%86%E5%B0%96%E6%AC%BE-21008550927361
2026-03-03,手機,免運 滿 $490,7,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-USB-C%E5%B0%8D3.5mm%E8%80%B3%E6%A9%9F%E6%8F%92%E5%AD%94%E8%BD%89%E6%8E%A5%E5%99%A8-MW2Q3FE%2FA-499795261030411
2026-03-03,手機,免運 滿 $690,79,https://www.tw.coupang.com/products/GOOSPERY-Apple-Pencil%E7%9B%B8%E5%AE%B9%E6%9B%BF%E6%8F%9B%E7%AD%86%E5%B0%966%E4%BB%B6%E7%B5%84-21008850186933
2026-03-03,手機,免運 滿 $690,34,https://www.tw.coupang.com/products/Seoga-%E6%B0%A3%E5%9B%8A%E9%98%B2%E6%91%94%E6%89%8B%E6%A9%9F%E6%AE%BC-2%E5%85%A5-21007802495219
2026-03-03,手機,免運 滿 $690,70,https://www.tw.coupang.com/products/rorentech-Apple-Pencil-%E7%AD%86%E5%B0%96-%E7%9B%B8%E5%AE%B9-%E5%8D%8A%E6%B0%B8%E4%B9%85-%E9%87%91%E5%B1%AC-%E7%B2%BE%E7%B4%B0%E7%AD%86%E5%B0%96-Pro-2%E4%BB%A3-1%E4%BB%A3-21006976918519
2026-03-03,手機,LaPO 三代升級版 無線快充行動電源 11200mAh Type-C  沈靜綠  WT-08PTC,1580,https://www.tw.coupang.com/products/LaPO-%E4%B8%89%E4%BB%A3%E5%8D%87%E7%B4%9A%E7%89%88-%E7%84%A1%E7%B7%9A%E5%BF%AB%E5%85%85%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-11200mAh-Type-C-580524372377600
2026-03-03,手機,免運 滿 $690,676,https://www.tw.coupang.com/products/Mcdodo-%E9%BA%A5%E5%A4%9A%E5%A4%9A-GaN-67W-Type-C%E7%B7%9A%E6%9D%90%E4%B8%80%E9%AB%94%E5%BC%8F-%E8%B6%85%E9%AB%98%E9%80%9F2%E5%AD%94%E5%A4%9A%E5%8A%9F%E8%83%BD%E5%85%85%E9%9B%BB%E5%99%A8-CH-6451-21008538642214
2026-03-03,手機,PHILIPS 飛利浦 10000mAh立架式磁吸無線快充行動電源 附USB-C 連接線 + 使用說明書 105 x 67.2 x 20mm  DLP2716Q  黑色  1盒,30,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-10000mAh%E7%AB%8B%E6%9E%B6%E5%BC%8F%E7%A3%81%E5%90%B8%E7%84%A1%E7%B7%9A%E5%BF%AB%E5%85%85%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-%E9%99%84USB-C-%E9%80%A3%E6%8E%A5%E7%B7%9A-%2B-%E4%BD%BF%E7%94%A8%E8%AA%AA%E6%98%8E%E6%9B%B8-105-x-67.2-x-20mm-451267142828035
2026-03-03,手機,免運 滿 $690,70,https://www.tw.coupang.com/products/GOOSPERY-4%E5%AD%94%E8%BB%8A%E7%94%A8%E9%BB%9E%E8%8F%B8%E5%99%A8-QC3.0-66W-%E8%B6%85%E9%AB%98%E9%80%9F%E5%85%85%E9%9B%BB%E5%99%A8%E8%BD%89%E6%8E%A5%E9%A0%AD-21007342954529
2026-03-03,手機,免運 滿 $490,15,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-%E8%98%8B%E6%9E%9C-USB-C-%E5%B0%8D-Lightning-%E9%80%A3%E6%8E%A5%E7%B7%9A-466482605539331
2026-03-03,手機,免運 滿 $490,160,https://www.tw.coupang.com/products/Kingston-%E9%87%91%E5%A3%AB%E9%A0%93-MobileLite-Plus-USB3.2-Gen1-SDHC%2FSDXC-UHS-II-Card-Reader-575840593018882
2026-03-03,手機,免運 滿 $690,36,https://www.tw.coupang.com/products/NUART-%E7%A9%BA%E5%A3%93%E6%89%8B%E6%A9%9F%E6%AE%BC-21001490999018
2026-03-03,手機,RHINOSHIELD 犀牛盾 Clear MagSafe手機殼,799,https://www.tw.coupang.com/products/RHINOSHIELD-%E7%8A%80%E7%89%9B%E7%9B%BE-Clear-MagSafe%E6%89%8B%E6%A9%9F%E6%AE%BC-602988947144705
2026-03-03,手機,MAGEASY Odyssey Strap M 超軍規防摔掛繩手機殼,1010,https://www.tw.coupang.com/products/MAGEASY-Odyssey-Strap-M-%E8%B6%85%E8%BB%8D%E8%A6%8F%E9%98%B2%E6%91%94%E6%8E%9B%E7%B9%A9%E6%89%8B%E6%A9%9F%E6%AE%BC-470416401334277
2026-03-03,手機,免運 滿 $690,63,https://www.tw.coupang.com/products/GOOSPERY-%E9%A6%AC%E5%8D%A1%E9%BE%8D%E6%94%AF%E6%9E%B6%E6%89%8B%E6%A9%9F%E6%AE%BC-21006311656185
2026-03-03,手機,免運 滿 $490,19,https://www.tw.coupang.com/products/MAGEASY-Roam-M-%E5%9F%8E%E5%B8%82%E6%BC%AB%E9%81%8A%E8%B6%85%E8%BB%8D%E8%A6%8F%E9%98%B2%E6%91%94%E6%8E%9B%E7%B9%A9%E6%89%8B%E6%A9%9F%E6%AE%BC-16FT%2F4.8M-478436602609669
2026-03-03,手機,免運 滿 $690,51,https://www.tw.coupang.com/products/UBX-iPhone-%E9%98%B2%E6%92%9E%E7%9F%BD%E8%86%A0%E5%9D%A6%E5%85%8B%E6%9E%9C%E5%87%8D%E6%89%8B%E6%A9%9F%E6%AE%BC-21008512041338
2026-03-03,手機,免運 滿 $690,235,https://www.tw.coupang.com/products/Lexar-%E9%9B%B7%E5%85%8B%E6%B2%99-%E9%AB%98%E6%95%88%E8%83%BD-microSDXC-%E8%A8%98%E6%86%B6%E5%8D%A1-UHS-I-633x-21000159393594
2026-03-03,手機,MAGEASY Odyssey Stand M 超軍規防摔磁吸支架手機殼,976,https://www.tw.coupang.com/products/MAGEASY-Odyssey-Stand-M-%E8%B6%85%E8%BB%8D%E8%A6%8F%E9%98%B2%E6%91%94%E7%A3%81%E5%90%B8%E6%94%AF%E6%9E%B6%E6%89%8B%E6%A9%9F%E6%AE%BC-595395054829569
2026-03-03,手機,免運 滿 $690,78,https://www.tw.coupang.com/products/SINJIMORU-Sinji-Glass-2.5D-%E9%8B%BC%E5%8C%96%E7%8E%BB%E7%92%83%E6%89%8B%E6%A9%9F%E8%9E%A2%E5%B9%95%E4%BF%9D%E8%AD%B7%E8%B2%BC-4%E7%89%87-21000194427196
2026-03-03,手機,免運 滿 $690,82,https://www.tw.coupang.com/products/Gojibi-Z-Fold-%E6%8F%A1%E6%8A%8A%E8%85%95%E5%B8%B6%E5%85%A8%E5%8C%85%E8%A6%86%E6%89%8B%E6%A9%9F%E6%AE%BC-21008311991687
2026-03-03,手機,免運 滿 $490,2,https://www.tw.coupang.com/products/SanDisk-%E6%99%9F%E7%A2%9F-Ultra-microSDXC-UHS-I-A1-%E9%AB%98%E9%80%9F%E8%AE%80%E5%8F%96%E8%A8%98%E6%86%B6%E5%8D%A1-466740202946562
2026-03-03,手機,免運 滿 $490,15,https://www.tw.coupang.com/products/HODA-%E5%A5%BD%E8%B2%BC-%E6%8A%97%E8%97%8D%E5%85%89%E7%8E%BB%E7%92%83%E4%BF%9D%E8%AD%B7%E8%B2%BC-%E9%99%84%E7%84%A1%E5%A1%B5%E5%A4%AA%E7%A9%BA%E8%89%99Lite%E8%B2%BC%E8%86%9C%E7%A5%9E%E5%99%A8-600111587426308
2026-03-03,手機,免運 滿 $690,108,https://www.tw.coupang.com/products/KMDESIGN-%E8%87%AA%E5%8B%95%E9%89%B8%E9%8F%88%E4%BF%9D%E8%AD%B7%E8%B6%85%E8%96%84%E7%A1%AC%E6%AE%BC%E6%89%8B%E6%A9%9F%E6%AE%BC-21008850246032
2026-03-03,手機,免運 滿 $490,15,https://www.tw.coupang.com/products/SanDisk-%E6%99%9F%E7%A2%9F-Ultra-microSD-%E8%A8%98%E6%86%B6%E5%8D%A1-471202178990083
2026-03-03,手機,免運 滿 $690,104,https://www.tw.coupang.com/products/SINJIMORU-1mm%E7%AA%84%E8%96%84%E6%89%8B%E6%A9%9F%E9%80%8F%E6%98%8E%E4%BF%9D%E8%AD%B7%E6%AE%BC-21004784400484
2026-03-03,手機,motorola G34 5G  128GB  極致黑,93,https://www.tw.coupang.com/products/motorola-G34-5G-564957498277888
2026-03-03,手機,Apple 台灣公司貨 Pencil Pro  白色  1支,125,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-Pencil-Pro-466734880325639
2026-03-03,手機,免運 滿 $490,30,https://www.tw.coupang.com/products/HODA-%E5%A5%BD%E8%B2%BC-MagSafe%E8%BB%8D%E8%A6%8F%E9%98%B2%E6%91%94%E6%AE%BC-466807034937354
2026-03-03,手機,免運 滿 $690,96,https://www.tw.coupang.com/products/SINJIMORU-%E5%8F%AF%E6%94%B6%E7%B4%8D2%E5%BC%B5%E5%8D%A1-Air-Clo-%E5%8D%A1%E6%A7%BD%E6%89%8B%E6%A9%9F%E6%AE%BC-21008279311285
2026-03-03,手機,LaPO 三代 10000mAh 全功能無線充電行動電源 Typec + Lightning 自帶線 305g  WT-08CL  柔霧白,77,https://www.tw.coupang.com/products/LaPO-%E4%B8%89%E4%BB%A3-10000mAh-%E5%85%A8%E5%8A%9F%E8%83%BD%E7%84%A1%E7%B7%9A%E5%85%85%E9%9B%BB%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-Typec-%2B-Lightning-%E8%87%AA%E5%B8%B6%E7%B7%9A-305g-465278655725579
2026-03-03,手機,免運 滿 $690,131,https://www.tw.coupang.com/products/SINJIMORU-MagSafe-M-Airing-%E6%94%AF%E6%9E%B6%E5%BC%8F%E6%89%8B%E6%A9%9F%E6%AE%BC-21008954921690
2026-03-03,手機,免運 滿 $690,363,https://www.tw.coupang.com/products/actto-Exo-Pro-VR%E8%99%9B%E6%93%AC%E7%8F%BE%E5%AF%A6%E9%AB%94%E9%A9%97%E7%9C%BC%E9%8F%A1-21000013073358
2026-03-03,手機,免運 滿 $690,131,https://www.tw.coupang.com/products/VRS-Terra-Guard-%E9%98%B2%E6%BB%91%E8%80%90%E7%94%A8%E9%9B%99%E5%B1%A4%E7%A1%AC%E6%AE%BC%E9%98%B2%E6%92%9E%E6%89%8B%E6%A9%9F%E6%AE%BC-21008866979117
2026-03-03,手機,免運 滿 $690,89,https://www.tw.coupang.com/products/The-Joeun-Seller-Perfect-Fit-MagSafe-%E9%98%B2%E6%92%9E%E9%82%8A%E6%A1%86%E6%89%8B%E6%A9%9F%E6%AE%BC-21008749915079
2026-03-03,手機,Apple 台灣公司貨 Pencil USB-C  白色  1支,77,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-Pencil-USB-C-499795265290246
2026-03-03,手機,vivo Y29s 5G 6.74吋 6GB 原廠保固  青銅色  128GB,32,https://www.tw.coupang.com/products/vivo-Y29s-5G-6.74%E5%90%8B-6GB-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-556641845952513
2026-03-03,手機,免運 滿 $690,167,https://www.tw.coupang.com/products/SAMSUNG-%E4%B8%89%E6%98%9F-%E9%80%8F%E6%98%8E-MagSafe-%E7%A3%81%E5%90%B8%E6%89%8B%E6%A9%9F%E6%AE%BC-21008773655757
2026-03-03,手機,Xiaomi 小米 15T 6.83吋 12GB  灰色  512GB,419,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-15T-6.83%E5%90%8B-12GB-644429664616491
2026-03-03,手機,免運 滿 $690,405,https://www.tw.coupang.com/products/COSY-%E8%99%9B%E6%93%AC%E5%AF%A6%E5%A2%83%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9FVR%E8%A3%9D%E7%BD%AE-360%E5%BA%A6%E7%84%A6%E8%B7%9D%E8%AA%BF%E7%AF%80-%E9%BB%91%E8%89%B2-21006904823324
2026-03-03,手機,免運 滿 $690,30,https://www.tw.coupang.com/products/KKAMITTO-Defender-%E9%8F%A1%E9%A0%AD%E4%BF%9D%E8%AD%B7-3%E5%8D%A1%E6%94%B6%E7%B4%8D-%E5%81%B4%E9%82%8A%E6%89%8B%E6%A9%9F%E6%AE%BC-21007744460599
2026-03-03,手機,免運 滿 $490,7,https://www.tw.coupang.com/products/RHINOSHIELD-%E7%8A%80%E7%89%9B%E7%9B%BE-Lightning-USB-A-%E5%85%85%E9%9B%BB%E7%B7%9A-470380254789635
2026-03-03,手機,免運 滿 $690,183,https://www.tw.coupang.com/products/superdivision-%E7%9F%BD%E8%86%A0%E6%89%8B%E6%A9%9F%E6%AE%BC%2B%E6%8C%87%E7%92%B0-21006701993330
2026-03-03,手機,免運 滿 $490,3,https://www.tw.coupang.com/products/POLYWELL-USB3.0-%E9%AB%98%E9%80%9F%E8%AE%80%E5%8D%A1%E5%99%A8-SD-%2B-TF-%E9%9B%99%E6%8F%92%E9%A0%AD%E9%99%84%E6%8E%9B%E7%B9%A9-73-x-17-x-10.4mm-15g-493983344017414
2026-03-03,手機,Apple iPhone 17 Pro 原廠保固  宇宙橙色  256GB,1000,https://www.tw.coupang.com/products/Apple-iPhone-17-Pro-%E5%8E%9F%E5%BB%A0%E4%BF%9D%E5%9B%BA-595388528492549
2026-03-03,手機,motorola G56 5G 8  128GB  灰色,136,https://www.tw.coupang.com/products/motorola-G56-5G-8-579453289676800
2026-03-03,手機,免運 滿 $690,172,https://www.tw.coupang.com/products/%E9%9F%93%E5%9C%8B-GSB-MagSafe-%E6%B7%B7%E5%90%88%E5%BC%8F%E6%89%8B%E6%A9%9F%E6%AE%BC-21009053153896
2026-03-03,手機,Xiaomi 小米 Redmi 紅米 15 5G 8GB  午夜黑  256GB,179,https://www.tw.coupang.com/products/Xiaomi-%E5%B0%8F%E7%B1%B3-Redmi-%E7%B4%85%E7%B1%B3-15-5G-8GB-646179469508609
2026-03-03,手機,免運 滿 $490,16,https://www.tw.coupang.com/products/MAGEASY-Cleon-M-%E8%B6%85%E8%BB%8D%E8%A6%8F%E9%80%8F%E6%98%8E%E9%98%B2%E6%91%94%E6%AE%BC-595852942802945
2026-03-03,手機,免運 滿 $690,60,https://www.tw.coupang.com/products/YOGER-%E9%80%8F%E6%98%8E%E5%8D%A1%E7%89%87%E6%94%B6%E7%B4%8D%E6%9E%9C%E5%87%8D%E6%89%8B%E6%A9%9F%E6%AE%BC-21001999861705
2026-03-03,手機,realme 旗艦AI智慧型手機 GT 7 12G  512GB  凜冽黑,14244,https://www.tw.coupang.com/products/realme-%E6%97%97%E8%89%A6AI%E6%99%BA%E6%85%A7%E5%9E%8B%E6%89%8B%E6%A9%9F-GT-7-12G-582344335327232
2026-03-03,手機,Apple 台灣公司貨 iPhone 17 系列 MagSafe 透明保護殼,1290,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-iPhone-17-%E7%B3%BB%E5%88%97-MagSafe-%E9%80%8F%E6%98%8E%E4%BF%9D%E8%AD%B7%E6%AE%BC-600586055499779
2026-03-03,手機,Apple 台灣公司貨 iPhone 17 系列 MagSafe 科技織紋保護殼,1545,https://www.tw.coupang.com/products/Apple-%E5%8F%B0%E7%81%A3%E5%85%AC%E5%8F%B8%E8%B2%A8-iPhone-17-%E7%B3%BB%E5%88%97-MagSafe-%E7%A7%91%E6%8A%80%E7%B9%94%E7%B4%8B%E4%BF%9D%E8%AD%B7%E6%AE%BC-600586068131848
2026-03-03,手機,PHILIPS 飛利浦 1000W儲能行動電源  DLP8092C  黑色 + 淺灰色,543,https://www.tw.coupang.com/products/PHILIPS-%E9%A3%9B%E5%88%A9%E6%B5%A6-1000W%E5%84%B2%E8%83%BD%E8%A1%8C%E5%8B%95%E9%9B%BB%E6%BA%90-466442487005202
2026-03-03,手機,免運 滿 $690,37,https://www.tw.coupang.com/products/GOOSPERY-%E9%9C%A7%E9%9D%A2%E9%9B%99%E5%8D%A1%E6%A7%BD%E5%BC%8F%E6%89%8B%E6%A9%9F%E6%AE%BC-21006773888367
2026-03-03,手機,OPPO A3 Pro 5G 空機 6.67吋 6GB  128GB  星空黑,4301,https://www.tw.coupang.com/products/OPPO-A3-Pro-5G-%E7%A9%BA%E6%A9%9F-6.67%E5%90%8B-6GB-596514057469953
